URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,Occasions,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,SizeOption,Ratings,Reviews,Color
https://www.myntra.com/skirts/indya/indya-pink-a-line-layered-maxi-skirt/14035482/buy,14035482,INDYA,Indian Wear,skirts,Women,indya pink a line layered maxi skirt,,1400,2800.0,50% OFF,"25, 26, 28, 30, 32, 34",4.4,19,pink
https://www.myntra.com/dresses/mabish-by-sonal-jain/mabish-by-sonal-jain-women-blue--golden-cowl-hem-floral-printed-a-line-dress/10800258/buy,10800258,MABISH by Sonal Jain,Indian Wear,dresses,Women,mabish by sonal jain women blue  golden cowl hem floral printed a line dress,,1349,2998.0,55% OFF,"S, M, L, XL, XXL",4.5,19,blue
https://www.myntra.com/sarees/sangria/sangria-lavender--purple-ethnic-motifs-organza-saree/15983258/buy,15983258,Sangria,Indian Wear,sarees,Women,sangria lavender  purple ethnic motifs organza saree,,1259,2999.0,58% OFF,Onesize,3.8,19,lavender
https://www.myntra.com/dresses/global-desi/global-desi-women-off-white-self-design-fit-and-flare-dress/12554768/buy,12554768,Global Desi,Indian Wear,dresses,Women,global desi women off white self design fit and flare dress,,1499,2999.0,50% OFF,"XS, S, M, L, XL, XXL",4.1,19,white
https://www.myntra.com/sarees/saree-mall/saree-mall-yellow--golden-solid-saree/12385606/buy,12385606,Saree mall,Indian Wear,sarees,Women,saree mall yellow  golden solid saree,,991,3099.0,68% OFF,Onesize,3.9,19,yellow
https://www.myntra.com/dresses/anouk/anouk-peach-coloured--golden-pure-cotton-woven-ethnic-design-a-line-midi-dress/14121726/buy,14121726,Anouk,Indian Wear,dresses,Women,anouk peach coloured  golden pure cotton woven ethnic design a line midi dress,,774,3099.0,75% OFF,"XS, S, M, L, XL, XXL",4.1,19,unknown
https://www.myntra.com/dresses/rangmayee/rangmayee-women-navy-blue--red-printed-empire-dress/10760172/buy,10760172,RANGMAYEE,Indian Wear,dresses,Women,rangmayee women navy blue  red printed empire dress,,908,3134.0,71% OFF,"S, M, L, XL, XXL",4.1,19,navy
https://www.myntra.com/dress-material/blissta/blissta-orange--pink-cotton-blend-unstitched-dress-material/10342349/buy,10342349,Blissta,Indian Wear,dress-material,Women,blissta orange  pink cotton blend unstitched dress material,,1396,3247.0,57% OFF,Onesize,3.9,19,orange
https://www.myntra.com/sarees/anouk/anouk-maroon--white-bandhani-art-silk-bandhani-saree/13792152/buy,13792152,Anouk,Indian Wear,sarees,Women,anouk maroon  white bandhani art silk bandhani saree,,1154,3299.0,65% OFF,Onesize,4.2,19,maroon
https://www.myntra.com/sarees/anouk/anouk-orange--red-bandhani-printed-saree/14994712/buy,14994712,Anouk,Indian Wear,sarees,Women,anouk orange  red bandhani printed saree,,1189,3399.0,65% OFF,Onesize,4.3,19,orange
https://www.myntra.com/sarees/saree-mall/saree-mall-brown-striped-satin-saree/13983266/buy,13983266,Saree mall,Indian Wear,sarees,Women,saree mall brown striped satin saree,,1189,3399.0,65% OFF,Onesize,3.8,19,brown
https://www.myntra.com/sarees/vastranand/vastranand-red--white-linen-blend-printed-ikat-saree/12719860/buy,12719860,VASTRANAND,Indian Wear,sarees,Women,vastranand red  white linen blend printed ikat saree,,1181,3475.0,66% OFF,Onesize,4.1,19,red
https://www.myntra.com/sarees/house-of-pataudi/house-of-pataudi-purple--gold-toned-ethnic-motifs-zari-silk-blend-banarasi-saree/15954074/buy,15954074,House of Pataudi,Indian Wear,sarees,Women,house of pataudi purple  gold toned ethnic motifs zari silk blend banarasi saree,,2449,3499.0,30% OFF,Onesize,4.4,19,purple
https://www.myntra.com/dresses/indian-virasat/indian-virasat-women-green-printed-maxi-dress/13271462/buy,13271462,Indian Virasat,Indian Wear,dresses,Women,indian virasat women green printed maxi dress,,1609,3499.0,54% OFF,"XS, S, M, L, XL, XXL",4.1,19,green
https://www.myntra.com/sarees/vastranand/vastranand-orange--pink-pure-silk-printed-celebrity-saree/12720968/buy,12720968,VASTRANAND,Indian Wear,sarees,Women,vastranand orange  pink pure silk printed celebrity saree,,1190,3500.0,66% OFF,Onesize,4.4,19,orange
https://www.myntra.com/sarees/sangria/sangria-women-green--red-floral-mirror-work-organza-saree/14713238/buy,14713238,Sangria,Indian Wear,sarees,Women,sangria women green  red floral mirror work organza saree,,1871,3599.0,48% OFF,Onesize,4.5,19,green
https://www.myntra.com/sarees/sangria/sangria-black--silver-toned-woven-design-zari-silk-blend-banarasi-saree/14689998/buy,14689998,Sangria,Indian Wear,sarees,Women,sangria black  silver toned woven design zari silk blend banarasi saree,,1557,3799.0,59% OFF,Onesize,3.8,19,black
https://www.myntra.com/sarees/saree-mall/saree-mall-white--pink-floral-printed-saree/13415958/buy,13415958,Saree mall,Indian Wear,sarees,Women,saree mall white  pink floral printed saree,,1342,3949.0,66% OFF,Onesize,4.7,19,white
https://www.myntra.com/sarees/mitera/mitera-green--gold-toned-pure-georgette-embroidered-saree/12761902/buy,12761902,Mitera,Indian Wear,sarees,Women,mitera green  gold toned pure georgette embroidered saree,,1159,3999.0,71% OFF,Onesize,4.2,19,green
https://www.myntra.com/sarees/mitera/mitera-grey--turquoise-blue-silk-blend-woven-design-kanjeevaram-saree/11244966/buy,11244966,Mitera,Indian Wear,sarees,Women,mitera grey  turquoise blue silk blend woven design kanjeevaram saree,,999,3999.0,75% OFF,Onesize,4.2,19,turquoise
https://www.myntra.com/sarees/awesome/awesome-blue--gold-toned-ethnic-motifs-zari-pure-silk-mysore-silk-saree/17110624/buy,17110624,awesome,Indian Wear,sarees,Women,awesome blue  gold toned ethnic motifs zari pure silk mysore silk saree,,999,3999.0,75% OFF,Onesize,3.8,19,blue
https://www.myntra.com/sarees/inddus/inddus-olive-green-silk-blend-solid-saree/13003786/buy,13003786,Inddus,Indian Wear,sarees,Women,inddus olive green silk blend solid saree,,1559,3999.0,61% OFF,Onesize,4.5,19,olive
https://www.myntra.com/sarees/suta/suta-grey--purple-pure-cotton-saree/16909184/buy,16909184,Suta,Indian Wear,sarees,Women,suta grey  purple pure cotton saree,,2600,4000.0,35% OFF,Onesize,4.8,19,purple
https://www.myntra.com/sarees/grancy/grancy-blue-ready-to-wear-saree/15037162/buy,15037162,Grancy,Indian Wear,sarees,Women,grancy blue ready to wear saree,,2222,4445.0,50% OFF,"M, L, XL",3.8,19,blue
https://www.myntra.com/dress-material/readiprint-fashions/readiprint-fashions-white-embroidered-unstitched-dress-material/15202016/buy,15202016,Readiprint Fashions,Indian Wear,dress-material,Women,readiprint fashions white embroidered unstitched dress material,,2225,4450.0,50% OFF,Onesize,4.6,19,white
https://www.myntra.com/sarees/mitera/mitera-navy-blue-woven-design-mysore-silk-saree/12996160/buy,12996160,Mitera,Indian Wear,sarees,Women,mitera navy blue woven design mysore silk saree,,761,4477.0,83% OFF,Onesize,3.9,19,navy
https://www.myntra.com/sarees/shaily/shaily-red-solid-pure-chiffon-saree/8981213/buy,8981213,Shaily,Indian Wear,sarees,Women,shaily red solid pure chiffon saree,,1539,4529.0,66% OFF,Onesize,3.8,19,red
https://www.myntra.com/sarees/saree-mall/saree-mall-yellow-sequinned-organza-sarees/15363962/buy,15363962,Saree mall,Indian Wear,sarees,Women,saree mall yellow sequinned organza sarees,,1583,4799.0,67% OFF,Onesize,4.3,19,yellow
https://www.myntra.com/dupatta/dupatta-bazaar/dupatta-bazaar-pack-of-2-dupattas/1458193/buy,1458193,Dupatta Bazaar,Indian Wear,dupatta,Women,dupatta bazaar pack of 2 dupattas,,494,499.0,1% OFF,Onesize,4.3,19,unknown
https://www.myntra.com/sarees/vastranand/vastranand-burgundy--navy-blue-silk-blend-woven-design-kanjeevaram-saree/11201972/buy,11201972,VASTRANAND,Indian Wear,sarees,Women,vastranand burgundy  navy blue silk blend woven design kanjeevaram saree,,1148,4995.0,77% OFF,Onesize,3.8,19,navy
https://www.myntra.com/sarees/mimosa/mimosa-lime-green--blue-woven-design-kanjeevaram-art-silk-saree/13807446/buy,13807446,MIMOSA,Indian Wear,sarees,Women,mimosa lime green  blue woven design kanjeevaram art silk saree,,1999,4999.0,60% OFF,Onesize,4.5,19,green
https://www.myntra.com/co-ords/inweave/inweave-women-stylish-black-printed-top-with-solid-palazzos/15447984/buy,15447984,InWeave,Indian Wear,co-ords,Women,inweave women stylish black printed top with solid palazzos,,1899,4999.0,62% OFF,"S, M, L, XL, XXL",4.4,19,black
https://www.myntra.com/lehenga-choli/redround/redround-blue--black-embellished-sequinned-semi-stitched-lehenga--unstitched-blouse-with-dupatta/14869342/buy,14869342,RedRound,Indian Wear,lehenga-choli,Women,redround blue  black embellished sequinned semi stitched lehenga  unstitched blouse with dupatta,,1849,4999.0,63% OFF,Onesize,3.6,19,blue
https://www.myntra.com/lehenga-choli/redround/redround-navy-blue-a-line-semi-stitched-frill-lehenga-choli-with-dupatta/14064990/buy,14064990,RedRound,Indian Wear,lehenga-choli,Women,redround navy blue a line semi stitched frill lehenga choli with dupatta,,1599,4999.0,68% OFF,Onesize,4.3,19,navy
https://www.myntra.com/sarees/mitera/mitera-peach-coloured--gold-coloured-silk-blend-woven-design-kanjeevaram-saree/11721760/buy,11721760,Mitera,Indian Wear,sarees,Women,mitera peach coloured  gold coloured silk blend woven design kanjeevaram saree,,1549,4999.0,69% OFF,Onesize,4.5,19,gold
https://www.myntra.com/sarees/mitera/mitera-grey-silk-blend-woven-design-kanjeevaram-saree/10915518/buy,10915518,Mitera,Indian Wear,sarees,Women,mitera grey silk blend woven design kanjeevaram saree,,1975,5643.0,65% OFF,Onesize,4.1,19,unknown
https://www.myntra.com/sarees/inddus/inddus-women-lilac-solid-accordian-pleated-saree-with-embellished-detail/16542174/buy,16542174,Inddus,Indian Wear,sarees,Women,inddus women lilac solid accordian pleated saree with embellished detail,,2165,5699.0,62% OFF,Onesize,4.1,19,unknown
https://www.myntra.com/saree-blouse/amrutam-fab/amrutam-fab-women-purple-embroidered--sequenced-saree-blouse/15482470/buy,15482470,Amrutam Fab,Indian Wear,saree-blouse,Women,amrutam fab women purple embroidered  sequenced saree blouse,,1139,5699.0,80% OFF,Onesize,4.4,19,purple
https://www.myntra.com/sarees/vastranand/vastranand-green-pink-woven-design-banarasi-saree/13473474/buy,13473474,VASTRANAND,Indian Wear,sarees,Women,vastranand green pink woven design banarasi saree,,1062,5900.0,82% OFF,Onesize,4.3,19,green
https://www.myntra.com/dupatta/dupatta-bazaar/dupatta-bazaar-white-solid-dupatta/10358159/buy,10358159,Dupatta Bazaar,Indian Wear,dupatta,Women,dupatta bazaar white solid dupatta,,371,599.0,38% OFF,Onesize,4.5,19,white
https://www.myntra.com/lehenga-choli/purvaja/purvaja-women-yellow--orange-printed-semi-stitched-lehenga--unstitched-blouse-with-dupatta/13410454/buy,13410454,PURVAJA,Indian Wear,lehenga-choli,Women,purvaja women yellow  orange printed semi stitched lehenga  unstitched blouse with dupatta,,1739,5999.0,71% OFF,Onesize,3.6,19,yellow
https://www.myntra.com/lehenga-choli/vrsales/vrsales-sea-green--pink-embroidered-semi-stitched-lehenga--unstitched-blouse-with-dupatta/12315726/buy,12315726,VRSALES,Indian Wear,lehenga-choli,Women,vrsales sea green  pink embroidered semi stitched lehenga  unstitched blouse with dupatta,,2172,6206.0,65% OFF,Onesize,4.4,19,green
https://www.myntra.com/dupatta/rangmanch-by-pantaloons/rangmanch-by-pantaloons-women-beige--gold-colored-solid-dupatta/13053552/buy,13053552,RANGMANCH BY PANTALOONS,Indian Wear,dupatta,Women,rangmanch by pantaloons women beige  gold colored solid dupatta,,384,699.0,45% OFF,Onesize,4.3,19,beige
https://www.myntra.com/dupatta/dupatta-bazaar/dupatta-bazaar-olive-green-solid-dupatta/12866576/buy,12866576,Dupatta Bazaar,Indian Wear,dupatta,Women,dupatta bazaar olive green solid dupatta,,419,699.0,40% OFF,Onesize,4.5,19,olive
https://www.myntra.com/lehenga-choli/mitera/mitera-peach-coloured--green-printed-block-print-semi-stitched-lehenga--unstitched-blouse-with-dupatta/15098902/buy,15098902,Mitera,Indian Wear,lehenga-choli,Women,mitera peach coloured  green printed block print semi stitched lehenga  unstitched blouse with dupatta,,1749,6999.0,75% OFF,Onesize,4.5,19,green
https://www.myntra.com/sarees/saree-mall/saree-mall-blue-ethnic-motifs-zari-silk-blend-banarasi-sarees/15535466/buy,15535466,Saree mall,Indian Wear,sarees,Women,saree mall blue ethnic motifs zari silk blend banarasi sarees,,2474,7499.0,67% OFF,Onesize,3.9,19,blue
https://www.myntra.com/dupatta/rangmanch-by-pantaloons/rangmanch-by-pantaloons-off-white-checked-dupatta/11392600/buy,11392600,RANGMANCH BY PANTALOONS,Indian Wear,dupatta,Women,rangmanch by pantaloons off white checked dupatta,,479,799.0,40% OFF,Onesize,4.3,19,white
https://www.myntra.com/sarees/saree-mall/saree-mall-red-ethnic-motifs-zari-organza-banarasi-sarees/15537006/buy,15537006,Saree mall,Indian Wear,sarees,Women,saree mall red ethnic motifs zari organza banarasi sarees,,2235,8599.0,74% OFF,Onesize,4.0,19,red
https://www.myntra.com/dupatta/dupatta-bazaar/dupatta-bazaar-maroon--white-batik-printed-dupatta/17545278/buy,17545278,Dupatta Bazaar,Indian Wear,dupatta,Women,dupatta bazaar maroon  white batik printed dupatta,,395,899.0,56% OFF,Onesize,3.7,19,maroon
https://www.myntra.com/sarees/mitera/mitera-embellished-saree-with-border/17145050/buy,17145050,Mitera,Indian Wear,sarees,Women,mitera embellished saree with border,,2069,8999.0,77% OFF,Onesize,4.3,19,unknown
https://www.myntra.com/dupatta/shaily/shaily-pink--orange-floral-jaipuri-printed-dupatta/11969364/buy,11969364,Shaily,Indian Wear,dupatta,Women,shaily pink  orange floral jaipuri printed dupatta,,634,920.0,31% OFF,Onesize,4.2,19,pink
https://www.myntra.com/sarees/mitera/mitera-yellow--pink-pure-cotton-woven-design-taant-saree/13079762/buy,13079762,Mitera,Indian Wear,sarees,Women,mitera yellow  pink pure cotton woven design taant saree,,2458,9455.16,74% OFF,Onesize,4.3,19,yellow
https://www.myntra.com/palazzos/gracit/gracit-women-peach-coloured-solid-flared-palazzo/13385536/buy,13385536,GRACIT,Indian Wear,palazzos,Women,gracit women peach coloured solid flared palazzo,,446,949.0,53% OFF,Onesize,3.9,19,unknown
https://www.myntra.com/dupatta/soundarya/soundarya-orange--gold-coloured-striped-cotton-dupatta/12382114/buy,12382114,SOUNDARYA,Indian Wear,dupatta,Women,soundarya orange  gold coloured striped cotton dupatta,,699,999.0,30% OFF,Onesize,4.6,19,orange
https://www.myntra.com/dupatta/biba/biba-off-white--golden-printed-crinkled-cotton-dupatta/12950826/buy,12950826,Biba,Indian Wear,dupatta,Women,biba off white  golden printed crinkled cotton dupatta,,699,999.0,30% OFF,Onesize,4.7,19,white
https://www.myntra.com/tops/aurelia/aurelia-black-jewel-neck-top/13623002/buy,13623002,AURELIA,Indian Wear,tops,Women,aurelia black jewel neck top,,449,999.0,55% OFF,"XS, S, M, L, XL, XXL",3.8,19,black
https://www.myntra.com/lehenga-choli/panchhi/panchhi-navy-blue--cream-coloured-embroidered-semi-stitched-lehenga--unstitched-blouse-with-dupatta/13421506/buy,13421506,panchhi,Indian Wear,lehenga-choli,Women,panchhi navy blue  cream coloured embroidered semi stitched lehenga  unstitched blouse with dupatta,,6999,9999.0,30% OFF,Onesize,4.8,19,navy
https://www.myntra.com/lounge-pants/etc/etc-women-yellow--blue-floral-print-regular-fit-lounge-pants/13719572/buy,13719572,ETC,Lingerie & Sleep Wear,lounge-pants,Women,etc women yellow  blue floral print regular fit lounge pants,,419,1049.0,60% OFF,"S, M, L, XL",3.8,19,yellow
https://www.myntra.com/lounge-pants/etc/etc-women-beige-printed-lounge-pant/14346304/buy,14346304,ETC,Lingerie & Sleep Wear,lounge-pants,Women,etc women beige printed lounge pant,,314,1049.0,70% OFF,"S, M, L, XL",4.0,19,beige
https://www.myntra.com/lounge-pants/quarantine/quarantine-womans-pink-and-black-printed-lounge-pants/13011302/buy,13011302,QUARANTINE,Lingerie & Sleep Wear,lounge-pants,Women,quarantine womans pink and black printed lounge pants,,450,1099.0,59% OFF,"XS, S, M, L, XL",3.8,19,pink
https://www.myntra.com/lounge-pants/quarantine/quarantine-womans-pink-and-purple-printed-lounge-pants/13011310/buy,13011310,QUARANTINE,Lingerie & Sleep Wear,lounge-pants,Women,quarantine womans pink and purple printed lounge pants,,450,1099.0,59% OFF,"XS, S, M, L, XL",3.8,19,pink
https://www.myntra.com/baby-dolls/mslingies/mslingies-beige-baby-doll-with-thongs/13424684/buy,13424684,Ms.Lingies,Lingerie & Sleep Wear,baby-dolls,Women,mslingies beige baby doll with thongs,,1079,1199.0,10% OFF,"S, M, L, XL",4.2,19,beige
https://www.myntra.com/lounge-pants/etc/etc-women-pink--brown-striped-pure-cotton-lounge-pants/14345640/buy,14345640,ETC,Lingerie & Sleep Wear,lounge-pants,Women,etc women pink  brown striped pure cotton lounge pants,,299,1199.0,75% OFF,"S, M, L, XL",4.7,19,pink
https://www.myntra.com/lounge-pants/kryptic/kryptic-women-teal--black-printed-pure-cotton-lounge-pants-/14631456/buy,14631456,Kryptic,Lingerie & Sleep Wear,lounge-pants,Women,kryptic women teal  black printed pure cotton lounge pants,,599,1249.0,52% OFF,"S, M, L, XL, XXL",4.3,19,teal
https://www.myntra.com/night-suits/rosaline-by-zivame/rosaline-by-zivame-women-turquoise-blue--yellow-pure-cotton-night-suit/16416878/buy,16416878,Rosaline by Zivame,Lingerie & Sleep Wear,night-suits,Women,rosaline by zivame women turquoise blue  yellow pure cotton night suit,,584,1299.0,55% OFF,"XS, S, M, L, XL, XXL",4.6,19,turquoise
https://www.myntra.com/lounge-pants/dressberry/dressberry-women-pink-solid-lounge-pants-with-overlapping-detail/14822992/buy,14822992,DressBerry,Lingerie & Sleep Wear,lounge-pants,Women,dressberry women pink solid lounge pants with overlapping detail,,489,1399.0,65% OFF,"XS, S, M, L, XL, XXL",4.5,19,pink
https://www.myntra.com/baby-dolls/clovia/clovia-women-red-solid/15556630/buy,15556630,Clovia,Lingerie & Sleep Wear,baby-dolls,Women,clovia women red solid,,643,1399.0,54% OFF,"S, M, L, XL, XXL",4.2,19,red
https://www.myntra.com/night-suits/urbanic/urbanic-women-black-satin-finish-short-set/15634480/buy,15634480,URBANIC,Lingerie & Sleep Wear,night-suits,Women,urbanic women black satin finish short set,,968,1490.0,35% OFF,"S, M, L, XL",4.5,19,black
https://www.myntra.com/night-suits/chemistry/chemistry-women-black--white-floral-printed-night-suit/12493866/buy,12493866,Chemistry,Lingerie & Sleep Wear,night-suits,Women,chemistry women black  white floral printed night suit,,899,1499.0,40% OFF,"S, M, L, XL",4.1,19,black
https://www.myntra.com/lounge-pants/chemistry/chemistry-women-black--white-striped-lounge-pants/12801650/buy,12801650,Chemistry,Lingerie & Sleep Wear,lounge-pants,Women,chemistry women black  white striped lounge pants,,899,1499.0,40% OFF,"S, M, L, XL",3.8,19,black
https://www.myntra.com/night-suits/chemistry/chemistry-women-mustard-yellow-solid-night-suit/12801686/buy,12801686,Chemistry,Lingerie & Sleep Wear,night-suits,Women,chemistry women mustard yellow solid night suit,,899,1499.0,40% OFF,"S, M, L, XL",4.1,19,yellow
https://www.myntra.com/night-suits/clovia/clovia-women-pink--purple-printed-night-suit/13505008/buy,13505008,Clovia,Lingerie & Sleep Wear,night-suits,Women,clovia women pink  purple printed night suit,,704,1499.0,53% OFF,"S, M, L, XL, XXL, 3XL",4.9,19,pink
https://www.myntra.com/lounge-pants/chemistry/chemistry-women-navy-blue-solid-lounge-pants/13994074/buy,13994074,Chemistry,Lingerie & Sleep Wear,lounge-pants,Women,chemistry women navy blue solid lounge pants,,899,1499.0,40% OFF,"S, M, L, XL",4.3,19,navy
https://www.myntra.com/night-suits/adorenite/adorenite-women-pink-night-suit/14543590/buy,14543590,ADORENITE,Lingerie & Sleep Wear,night-suits,Women,adorenite women pink night suit,,749,1499.0,50% OFF,"XS, S, M, L, XL",4.5,19,pink
https://www.myntra.com/lounge-pants/chemistry/chemistry-women-pink-solid-lounge-pant/14855094/buy,14855094,Chemistry,Lingerie & Sleep Wear,lounge-pants,Women,chemistry women pink solid lounge pant,,899,1499.0,40% OFF,"S, M, L, XL",4.4,19,pink
https://www.myntra.com/lounge-pants/9teenagain/9teenagain-women-black--taupe-floral-print-lounge-pants/14897130/buy,14897130,9teenAGAIN,Lingerie & Sleep Wear,lounge-pants,Women,9teenagain women black  taupe floral print lounge pants,,494,1499.0,67% OFF,"S, M, L, XL, XXL",4.3,19,black
https://www.myntra.com/pyjamas/chemistry/chemistry-womens-pink-printed-striped-jogger-cotton-pyjama/14925232/buy,14925232,Chemistry,Lingerie & Sleep Wear,pyjamas,Women,chemistry womens pink printed striped jogger cotton pyjama,,899,1499.0,40% OFF,"S, M, L, XL",4.3,19,pink
https://www.myntra.com/lounge-pants/chemistry/chemistry-women-mauve-printed-cotton-lounge-pants/15480092/buy,15480092,Chemistry,Lingerie & Sleep Wear,lounge-pants,Women,chemistry women mauve printed cotton lounge pants,,899,1499.0,40% OFF,"S, M, L, XL, XXL, 3XL",4.0,19,unknown
https://www.myntra.com/night-suits/evolove/evolove-women-navy-blue-printed-short-sleeves-pure-cotton-night-suit/17006480/buy,17006480,evolove,Lingerie & Sleep Wear,night-suits,Women,evolove women navy blue printed short sleeves pure cotton night suit,,494,1499.0,67% OFF,"S, M, L, XL, XXL",4.4,19,navy
https://www.myntra.com/night-suits/masha/masha-women-white--grey-printed-night-suit/12826448/buy,12826448,Masha,Lingerie & Sleep Wear,night-suits,Women,masha women white  grey printed night suit,,799,1599.0,50 % OFF,"S, M, L, XL, XXL",4.1,19,white
https://www.myntra.com/lounge-pants/dressberry/dressberry-women-coral-orange--white-floral-printed-lounge-pants/13347880/buy,13347880,DressBerry,Lingerie & Sleep Wear,lounge-pants,Women,dressberry women coral orange  white floral printed lounge pants,,399,1599.0,75% OFF,"XS, S, M, L, XL",3.8,19,orange
https://www.myntra.com/night-suits/chemistry/chemistry-women-grey--navy-blue-solid-night-suit/13807868/buy,13807868,Chemistry,Lingerie & Sleep Wear,night-suits,Women,chemistry women grey  navy blue solid night suit,,959,1599.0,40% OFF,"S, M, L, XL",4.3,19,navy
https://www.myntra.com/night-suits/smarty-pants/smarty-pants-women-blue-satin-polka-dots-printed-night-suit/15190424/buy,15190424,Smarty Pants,Lingerie & Sleep Wear,night-suits,Women,smarty pants women blue satin polka dots printed night suit,,751,1599.0,53% OFF,"S, M, L, XL, XXL",4.3,19,blue
https://www.myntra.com/night-suits/chemistry/chemistry-women-blue--pink-floral-printed-night-suit/12493712/buy,12493712,Chemistry,Lingerie & Sleep Wear,night-suits,Women,chemistry women blue  pink floral printed night suit,,1019,1699.0,40% OFF,"S, M, L, XL",4.2,19,blue
https://www.myntra.com/night-suits/chemistry/chemistry-women-blue-solid-night-suit/13807750/buy,13807750,Chemistry,Lingerie & Sleep Wear,night-suits,Women,chemistry women blue solid night suit,,1019,1699.0,40% OFF,"S, M, L, XL",4.5,19,blue
https://www.myntra.com/night-suits/madame-m-secret/madame-m-secret-women-blue--pink-floral-print-night-suit/14043798/buy,14043798,MADAME M SECRET,Lingerie & Sleep Wear,night-suits,Women,madame m secret women blue  pink floral print night suit,,1444,1699.0,15% OFF,"S, M, L, XL, XXL, 3XL, 4XL",4.5,19,blue
https://www.myntra.com/night-suits/campus-sutra/campus-sutra-women-red--white-printed-night-suit/14862546/buy,14862546,Campus Sutra,Lingerie & Sleep Wear,night-suits,Women,campus sutra women red  white printed night suit,,764,1699.0,55% OFF,"S, M, L, XL",4.0,19,red
https://www.myntra.com/night-suits/smarty-pants/smarty-pants-women-blue-satin-night-suit/16430162/buy,16430162,Smarty Pants,Lingerie & Sleep Wear,night-suits,Women,smarty pants women blue satin night suit,,764,1699.0,55% OFF,"S, M, L, XL, XXL",4.4,19,blue
https://www.myntra.com/lounge-pants/tag-7/tag-7-women-maroon--black-printed-lounge-pants-/16464224/buy,16464224,TAG 7,Lingerie & Sleep Wear,lounge-pants,Women,tag 7 women maroon  black printed lounge pants,,509,1699.0,70% OFF,"S, M, L, XL, XXL, 3XL",4.0,19,maroon
https://www.myntra.com/night-suits/boston-club/boston-club-women-pink--black-printed-night-suit/16779660/buy,16779660,Boston Club,Lingerie & Sleep Wear,night-suits,Women,boston club women pink  black printed night suit,,679,1699.0,60% OFF,"S, M, L, XL",4.0,19,pink
https://www.myntra.com/lounge-pants/tag-7/tag-7-women-pink--blue-printed-lounge-pants/15700136/buy,15700136,TAG 7,Lingerie & Sleep Wear,lounge-pants,Women,tag 7 women pink  blue printed lounge pants,,509,1699.0,70% OFF,"S, M, L, XL, XXL, 3XL",3.9,19,pink
https://www.myntra.com/night-suits/zivame/zivame-women-blue-solid-printed-pure-cotton-night-suit/16569792/buy,16569792,Zivame,Lingerie & Sleep Wear,night-suits,Women,zivame women blue solid printed pure cotton night suit,,897,1795.0,50% OFF,"XS, S, M, L, XL, XXL",4.6,19,blue
https://www.myntra.com/night-suits/sweet-dreams/sweet-dreams-women-green--peach-coloured-printed-night-suit/11581388/buy,11581388,Sweet Dreams,Lingerie & Sleep Wear,night-suits,Women,sweet dreams women green  peach coloured printed night suit,,1169,1799.0,35% OFF,"S, M, L, XL",4.4,19,green
https://www.myntra.com/night-suits/chemistry/chemistry-women-black--off-white-floral-printed-night-suit/12985894/buy,12985894,Chemistry,Lingerie & Sleep Wear,night-suits,Women,chemistry women black  off white floral printed night suit,,1259,1799.0,30% OFF,"S, M, L, XL",4.4,19,black
https://www.myntra.com/night-suits/etc/etc-women-grey-melange--white-pure-cotton-printed-night-suit/14691582/buy,14691582,ETC,Lingerie & Sleep Wear,night-suits,Women,etc women grey melange  white pure cotton printed night suit,,899,1799.0,50 % OFF,"S, M, L, XL",4.4,19,white
https://www.myntra.com/lounge-pants/marks--spencer/marks--spencer-women-navy-blue--white-floral-printed-lounge-joggers/14839990/buy,14839990,Marks & Spencer,Lingerie & Sleep Wear,lounge-pants,Women,marks  spencer women navy blue  white floral printed lounge joggers,,1169,1799.0,35% OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.5,19,navy
https://www.myntra.com/night-suits/stylum/stylum-women-pink--white-printed-night-suit/14432188/buy,14432188,Stylum,Lingerie & Sleep Wear,night-suits,Women,stylum women pink  white printed night suit,,774,1800.0,57% OFF,"XS, S, M, L, XL, XXL",4.2,19,pink
https://www.myntra.com/night-suits/zivame/zivame-women-green-printed-pure-cotton-night-suit/15878108/buy,15878108,Zivame,Lingerie & Sleep Wear,night-suits,Women,zivame women green printed pure cotton night suit,,1042,1895.0,45% OFF,"XS, S, M, L, XL, XXL",4.4,19,green
https://www.myntra.com/night-suits/clovia/clovia-women-pink--blue-printed-night-suit/13806588/buy,13806588,Clovia,Lingerie & Sleep Wear,night-suits,Women,clovia women pink  blue printed night suit,,835,1899.0,56% OFF,"S, M, L, XL, XXL, 3XL",4.2,19,pink
https://www.myntra.com/night-suits/etc/etc-women-purple--pink-printed-pure-cotton-pyjamas-set/14504106/buy,14504106,ETC,Lingerie & Sleep Wear,night-suits,Women,etc women purple  pink printed pure cotton pyjamas set,,664,1899.0,65% OFF,"S, M, L, XL",4.7,19,purple
https://www.myntra.com/night-suits/mast--harbour/mast--harbour-women-peach-coloured--red-printed-pure-cotton-shorts-set/15773806/buy,15773806,Mast & Harbour,Lingerie & Sleep Wear,night-suits,Women,mast  harbour women peach coloured  red printed pure cotton shorts set,,664,1899.0,65% OFF,"XS, S, M, L, XL, XXL",4.0,19,red
